chat,messageDatetime,messageText
https://t.me/AargauUkraine,2022-03-19 19:48:35+00:00,
https://t.me/AargauUkraine,2022-03-19 19:48:53+00:00,"Здравствуйте 
Кто-то есть из Люцерна или Эбикона?"
https://t.me/AargauUkraine,2022-03-19 19:52:48+00:00,"Здесь кантон Ааргау, Люцерн и другие кантоны вот: #регионы 

**Чаты и сайты:**
https://t.me/UASchweiz
https://t.me/swiss_ukr_help
https://t.me/refugeesinSwitzerland
https://t.me/help_people_fromUkraine
https://t.me/seep_helpukrainians (юридическая поддержка)
https://kirchen-helfen.ch/

**полезные чаты по Швейцарии: **
В региональных чатах проще всего искать и предлагать одежду, например. 

**Цюрих: **
https://t.me/zh_helps_UArefugee
https://t.me/zh_helps_ukraine
https://t.me/Zh_helps_UA_mums (можно со всем вопросами про детей в Швейцарии скорее всего)

**Базель**
https://t.me/BaselUkraine

**Ааргау**:
https://t.me/AargauUkraine

**Кантон Шаффхаузен:**
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Migrationsamt-und-Passb-ro/Ukraine--Kantonale-Anlaufstelle-10250559-DE.html

**Санкт-Галлен:**
https://t.me/StGallenUkraine

**Тургау:**
https://t.me/ThurgauUkraine

**Центральная Швейцария: **
Цуг, растущий до Zentralschweiz (Luzern etc)
https://t.me/+q894LAg3kQ1hNjRk
https://www.facebook.com/groups/344127394434549

**Люцерн**: 
https://chat.whatsapp.com/G8qFB8UzZINJJGPorMiCys
https://t.me/LuzernUkraine
https://t.me/LuzernUAHilfe

**Женева и Во:**
https://t.me/GeneveUkraine
https://t.me/chatsuisse

**Во (Лозанна) **
https://t.me/LousanneUkraine
https://www.facebook.com/groups/3223556504546235/?ref=share

**Вале (Валлис):**
https://t.me/ValaisUkraine

**Берн: **
https://t.me/help_people_fromUkraine

**Фрибур**: 
https://t.me/+h5QVWdAJof5jY2My

**Невшатель**:
https://t.me/westandwithukraina

**Тичино**
https://t.me/TicinoLuganoUkraine

Волонтёрам в Базеле обращаться сюда: https://www.fff-basel.ch/"
https://t.me/AargauUkraine,2022-03-19 19:58:55+00:00,
https://t.me/AargauUkraine,2022-03-19 20:09:58+00:00,
https://t.me/AargauUkraine,2022-03-19 20:16:09+00:00,Да вы можете поменять или в банке или на почте
https://t.me/AargauUkraine,2022-03-19 20:22:36+00:00,
https://t.me/AargauUkraine,2022-03-19 20:52:06+00:00,
https://t.me/AargauUkraine,2022-03-19 20:55:37+00:00,
https://t.me/AargauUkraine,2022-03-19 21:30:20+00:00,
https://t.me/AargauUkraine,2022-03-19 21:36:17+00:00,
https://t.me/AargauUkraine,2022-03-19 21:37:33+00:00,"Мы в кантоне люцерн .
А в этой группе потом что 5 мин от кантона аргау живём"
https://t.me/AargauUkraine,2022-03-19 21:39:44+00:00,
https://t.me/AargauUkraine,2022-03-19 21:49:32+00:00,
https://t.me/AargauUkraine,2022-03-19 22:27:03+00:00,
https://t.me/AargauUkraine,2022-03-19 22:27:42+00:00,
https://t.me/AargauUkraine,2022-03-19 22:52:56+00:00,
https://t.me/AargauUkraine,2022-03-19 23:58:55+00:00,
https://t.me/AargauUkraine,2022-03-20 06:37:33+00:00,
https://t.me/AargauUkraine,2022-03-20 06:42:34+00:00,"Всем привет! Я с детьми в Вюренлос. Сыну 12 лет, почти 13). Подала на статус S, ищу работу. Городок маленький, пока не вижу реальной работы. Наверное начну искать в веттингене или баден. Есть тут кто-то из близких городов? Может дети такого возраста? Общение очень важно)"
https://t.me/AargauUkraine,2022-03-20 07:40:52+00:00,"Добрый день, мы с дочерью во Фрике, подскажите пожалуйста, есть ли сайты  , которые можно посмотреть . Вчера были в Gemeinde, но оказалось закрыто, Спасибо 🙏"
https://t.me/AargauUkraine,2022-03-20 07:45:14+00:00,"Друзья, очень нужна клетка для крысы. У меня прямо таки гротескная ситуация - уже два человека привозили мне клетки, но это были громадные, размером с холодильник, контейнеры, с большими зазорами между прутьями или стеклянными:( кантон Ааргау, но можем подъехать куда-то. Крыса уже более недели живёт в коробке, я ее выпускаю, но ей нужен домик обязательно:("
https://t.me/AargauUkraine,2022-03-20 07:50:52+00:00,Посмотрите на tutti.ch - Hamsterkäfig или Käfig. Там можно поставить в настройках кантон
https://t.me/AargauUkraine,2022-03-20 07:54:59+00:00,"Давно искали, либо неподьемно по цене, либо люди не отвечают:("
https://t.me/AargauUkraine,2022-03-20 07:55:45+00:00,А где вы в Ааргау? Поспрашиваю соседей. Вообще маленькие клетки тут не в ходу
https://t.me/AargauUkraine,2022-03-20 08:00:09+00:00,"Спасибо огромное! Аарау. Уже жутко неудобно перед родными и другими людьми, представьте, нам привозили две клетки уже, но их даже не поставить в комнате. Да, я уже поняла, что крысиных клеток как в Украине тут как-то и нет:)"
https://t.me/AargauUkraine,2022-03-20 08:25:11+00:00,
https://t.me/AargauUkraine,2022-03-20 08:57:20+00:00,
https://t.me/AargauUkraine,2022-03-20 09:07:57+00:00,Объявление из общей группы помощи о бесплатных стрижках для детей в Веттингене
https://t.me/AargauUkraine,2022-03-20 09:07:57+00:00,"Здравствуйте, мы команда салона «Color Bar” в Wettingen, Landstrasse 74, кантон Aargau готовы предоставлять бесплатные стрижки для ваших детей ( до 18 лет), обслуживание по предварительной записи. Контактный тел. 056 430 02 81. С собой иметь свои украинские документы, подтверждающие личность."
https://t.me/AargauUkraine,2022-03-20 09:08:26+00:00,"о, а мне для шиншилл нужна большая клетка, может поделитесь, кто вам хотел большую подарить?"
https://t.me/AargauUkraine,2022-03-20 09:21:29+00:00,
https://t.me/AargauUkraine,2022-03-20 09:35:52+00:00,
https://t.me/AargauUkraine,2022-03-20 09:42:14+00:00,Посмотрите объявление на tutti.ch   . там часто gratis (бесплатно) всяко разное отдают .
https://t.me/AargauUkraine,2022-03-20 09:42:30+00:00,Вы тоже можете там поискать 👍
https://t.me/AargauUkraine,2022-03-20 10:37:46+00:00,
https://t.me/AargauUkraine,2022-03-20 10:51:30+00:00,
https://t.me/AargauUkraine,2022-03-20 11:46:43+00:00,
https://t.me/AargauUkraine,2022-03-20 12:56:35+00:00,
https://t.me/AargauUkraine,2022-03-20 13:13:26+00:00,
https://t.me/AargauUkraine,2022-03-20 13:33:19+00:00,"Доброго дня. Ми з моєю донькою  Софією приїхали з Києва до Швейцарії. 30 березня її буде 12 років. Вона завжди мріяла побачити Ейфелеву вежу, хочу зробити їй подарунок і відвезти до Парижу. Може хтось підказати, як з Цюріха можна дістатися до Парижу недорогим маршрутом. Завчасно вдячна😊"
https://t.me/AargauUkraine,2022-03-20 13:42:47+00:00,
https://t.me/AargauUkraine,2022-03-20 13:43:37+00:00,https://www.thetrainline.com/trains/soviet-po-poyezdke-v-ukrainu
https://t.me/AargauUkraine,2022-03-20 13:46:26+00:00,Дякую
https://t.me/AargauUkraine,2022-03-20 13:54:04+00:00,Я тоже с области - Алчевск
https://t.me/AargauUkraine,2022-03-20 14:05:41+00:00,"Есть люди, которые уже зарегистрировались и живут в Германии, Франции или Швейцарии? А то как оказалось теория и практика- разные вещи. Мы в префектуру Ниццы стояли на регистрацию в очереди с 4 утра. И к 15:00 нам сказали, что у них законы поменялись и они больше не расселяют. В итоге дети столько дней мучались в дороге, ночевать негде… пособия нет… потрачены время и бензин на последние деньги. 
Где сейчас реально принимают и какие условия? 
Напишите пожалуйста про свой опыт!"
